Station,River,Drainage_b,Latitude,Longitude,Area_sim_km2,Type,Validation,COMID,watershed,subbasin,Country,Climate
Susquehanna_west-Branch-Susquehanna_km0212,West-branch-susquehanna,Susquehanna,40.9112,-76.8478,31997.02,Operational,Automatic,13064417,north_america,geoglows,United States of America,Continental
Susquehanna_west-Branch-Susquehanna_km0291,West-branch-susquehanna,Susquehanna,41.2108,-77.2094,24708.05,Operational,Automatic,13063522,north_america,geoglows,United States of America,Continental
Susquehanna_west-Branch-Susquehanna_km0292,West-branch-susquehanna,Susquehanna,41.211,-77.2096,24708.05,Operational,Automatic,13063522,north_america,geoglows,United States of America,Continental
Susquehanna_west-Branch-Susquehanna_km0355,West-branch-susquehanna,Susquehanna,41.3271,-77.6409,14559.94,Operational,Automatic,13063365,north_america,geoglows,United States of America,Continental
Susquehanna_west-Branch-Susquehanna_km0363,West-branch-susquehanna,Susquehanna,41.3289,-77.7181,13763.17,Operational,Automatic,13063204,north_america,geoglows,United States of America,Continental
Susquehanna_west-Branch-Susquehanna_km0423,West-branch-susquehanna,Susquehanna,41.1084,-78.1095,6313.53,Operational,Automatic,13063887,north_america,geoglows,United States of America,Continental
Susquehanna_west-Branch-Susquehanna_km0443,West-branch-susquehanna,Susquehanna,41.0617,-78.1949,5042.26,Operational,Automatic,13063956,north_america,geoglows,United States of America,Continental
Suwannee_suwannee_km0005,Suwannee,Suwannee,29.319,-83.1279,36122.43,Operational,Automatic,13082453,north_america,geoglows,United States of America,Temperate
Suwannee_suwannee_km0031,Suwannee,Suwannee,29.4419,-83.0132,35861.11,Operational,Automatic,13082442,north_america,geoglows,United States of America,Temperate
Suwannee_suwannee_km0125,Suwannee,Suwannee,29.9609,-82.9536,27637.87,Operational,Automatic,13082327,north_america,geoglows,United States of America,Temperate
Suwannee_suwannee_km0161,Suwannee,Suwannee,30.1019,-83.1919,26526.55,Operational,Automatic,13082289,north_america,geoglows,United States of America,Temperate
Suwannee_suwannee_km0187,Suwannee,Suwannee,30.2645,-83.2379,25464.72,Operational,Automatic,13082247,north_america,geoglows,United States of America,Temperate
Suwannee_withlacoochee_km0254,Withlacoochee,Suwannee,30.6364,-83.3409,7419.57,Operational,Automatic,13082018,north_america,geoglows,United States of America,Temperate
Suwannee_withlacoochee_km0330,Withlacoochee,Suwannee,30.9598,-83.4346,3203.84,Operational,Automatic,13081883,north_america,geoglows,United States of America,Temperate
Tar_tar_km0024,Tar,Tar,35.5899,-77.2844,10952.28,Operational,Automatic,13076260,north_america,geoglows,United States of America,Temperate
Tar_tar_km0064,Tar,Tar,35.7833,-77.5462,9887.77,Operational,Automatic,13075995,north_america,geoglows,United States of America,Temperate
Tar_tar_km0080,Tar,Tar,35.8977,-77.5111,9028.85,Operational,Automatic,13075863,north_america,geoglows,United States of America,Temperate
Turgeon_harricanaw-Trib-02_km0252,Harricanaw-trib-02,Turgeon,49.4431,-78.2707,18324.78,Operational,Automatic,13033718,north_america,geoglows,Canada,Continental
Turgeon_harricanaw-Trib-02_km0400,Harricanaw-trib-02,Turgeon,48.5576,-78.1129,8491.94,Operational,Automatic,13037381,north_america,geoglows,Canada,Continental
Turgeon_harricanaw-Trib-02_km0451,Harricanaw-trib-02,Turgeon,48.2349,-77.9769,5349.95,Operational,Automatic,13038721,north_america,geoglows,Canada,Continental
Umpqua_umpqua_km0017,Umpqua,Umpqua,43.6989,-124.0226,20785.35,Operational,Automatic,13055899,north_america,geoglows,United States of America,Temperate
Umpqua_umpqua_km0031,Umpqua,Umpqua,43.6532,-123.8816,662.19,Operational,Automatic,13056049,north_america,geoglows,United States of America,Temperate
Utah-39-Basin_sevier_km0140,Sevier,Utah-39-basin,39.4971,-112.3778,25527.71,Operational,Automatic,13067991,north_america,geoglows,United States of America,Arid
Utah-39-Basin_sevier_km0232,Sevier,Utah-39-basin,39.3596,-111.9591,21934.22,Operational,Automatic,13068383,north_america,geoglows,United States of America,Arid
Whiting_whiting_km0014,Whiting,Whiting,58.0802,-133.4701,8931.7,Operational,Automatic,13002034,north_america,geoglows,United States of America,Continental
Winisk_kasabonika_km0554,Kasabonika,Winisk,53.5375,-89.2994,8785.4,Operational,Automatic,13016273,north_america,geoglows,Canada,Continental
Winisk_winisk_km0891,Winisk,Winisk,52.0569,-91.1041,3665.61,Operational,Automatic,13022523,north_america,geoglows,Canada,Continental
Withlacoochee_withlacoochee_km0006,Withlacoochee,Withlacoochee,29.0147,-82.7331,6166.81,Operational,Automatic,13082493,north_america,geoglows,United States of America,Temperate
Withlacoochee_withlacoochee_km0046,Withlacoochee,Withlacoochee,29.0306,-82.4376,5637.23,Operational,Automatic,13082495,north_america,geoglows,United States of America,Temperate
Withlacoochee_withlacoochee_km0070,Withlacoochee,Withlacoochee,28.9419,-82.2944,4571.01,Operational,Automatic,13082503,north_america,geoglows,United States of America,Temperate
Acara_acara_km0027,Acara,Acara,-1.7029,-48.3564,13225.03,Operational,Automatic,9029195,south_america,geoglows,Brazil,Tropical
Acara_acara_km0033,Acara,Acara,-1.7524,-48.3656,13033.05,Operational,Automatic,9029492,south_america,geoglows,Brazil,Tropical
Acara_moju_km0037,Moju,Acara,-1.7686,-48.5424,12095.75,Operational,Automatic,9029689,south_america,geoglows,Brazil,Tropical
Acara_moju_km0095,Moju,Acara,-2.0129,-48.8923,10221,Operational,Automatic,9030636,south_america,geoglows,Brazil,Tropical
Acara_moju_km0110,Moju,Acara,-2.0969,-48.9366,10221,Operational,Automatic,9030636,south_america,geoglows,Brazil,Tropical
Acara_moju_km0114,Moju,Acara,-2.1291,-48.9289,9977.61,Operational,Automatic,9031318,south_america,geoglows,Brazil,Tropical
Acara_moju_km0169,Moju,Acara,-2.4644,-48.9928,9289.03,Operational,Automatic,9032007,south_america,geoglows,Brazil,Tropical
Acara_moju_km0268,Moju,Acara,-2.8966,-49.086,7567.13,Operational,Automatic,9033683,south_america,geoglows,Brazil,Tropical
Acarau_acarau_km0091,Acarau,Acarau,-3.4606,-40.2152,13260.33,Operational,Automatic,9036005,south_america,geoglows,Brazil,Tropical
Ajo_ajo_km0110,Ajo,Ajo,-36.7061,-57.1703,15458.59,Operational,Automatic,9135273,south_america,geoglows,Argentina,Temperate
Amazonas_abacaxis_km1148,Abacaxis,Amazonas,-3.7746,-58.383,76704.5,Operational,Automatic,9037516,south_america,geoglows,Brazil,Tropical
Amazonas_abacaxis_km1187,Abacaxis,Amazonas,-3.8789,-58.6579,75690.92,Operational,Automatic,9037711,south_america,geoglows,Brazil,Tropical
Amazonas_abacaxis_km1338,Abacaxis,Amazonas,-4.4377,-58.3139,14830.67,Operational,Automatic,9040355,south_america,geoglows,Brazil,Tropical
Amazonas_abacaxis_km1350,Abacaxis,Amazonas,-4.3803,-58.2481,14830.67,Operational,Automatic,9040355,south_america,geoglows,Brazil,Tropical
Amazonas_abacaxis_km1405,Abacaxis,Amazonas,-4.5451,-58.2114,13548.32,Operational,Automatic,9040596,south_america,geoglows,Brazil,Tropical
Amazonas_abacaxis_km1510,Abacaxis,Amazonas,-5.0449,-58.4494,10924.7,Operational,Automatic,9042943,south_america,geoglows,Brazil,Tropical
Amazonas_abacaxis_km1515,Abacaxis,Amazonas,-5.0739,-58.4551,10602.96,Operational,Automatic,9043097,south_america,geoglows,Brazil,Tropical
Amazonas_abacaxis_km1544,Abacaxis,Amazonas,-5.1261,-58.5494,10350.47,Operational,Automatic,9043267,south_america,geoglows,Brazil,Tropical
Amazonas_abufari_km2019,Abufari,Amazonas,-5.3836,-63.1674,3951.2,Operational,Automatic,9044581,south_america,geoglows,Brazil,Tropical
Amazonas_abujao_km4614,Abujao,Amazonas,-8.4642,-74.1664,2703.05,Operational,Automatic,9058300,south_america,geoglows,Peru,Tropical
Amazonas_abuna_km2490,Abuna,Amazonas,-9.7131,-65.4701,33257.45,Operational,Automatic,9063739,south_america,geoglows,Brazil,Tropical
Amazonas_abuna_km2526,Abuna,Amazonas,-9.8251,-65.5991,31550.72,Operational,Automatic,9064207,south_america,geoglows,Brazil,Tropical
Amazonas_abuna_km2626,Abuna,Amazonas,-9.771,-65.961,18995.35,Research,Expert,9063993,south_america,geoglows,Brazil,Tropical
Amazonas_abuna_km2627,Abuna,Amazonas,-9.775,-65.968,18995.35,Research,Expert,9063993,south_america,geoglows,Bolivia,Tropical
Amazonas_abuna_km2631,Abuna,Amazonas,-9.803,-65.968,625.46,Research,Expert,9065301,south_america,geoglows,Brazil,Tropical
Amazonas_abuna_km2711,Abuna,Amazonas,-9.8666,-66.3701,3675.53,Operational,Automatic,9065197,south_america,geoglows,Bolivia,Tropical
Amazonas_abuna_km2748,Abuna,Amazonas,-9.8824,-66.5473,13238.45,Operational,Automatic,9064466,south_america,geoglows,Brazil,Tropical
Amazonas_abuna_km2774,Abuna,Amazonas,-9.939,-66.65,12133.95,Research,Expert,9064969,south_america,geoglows,Brazil,Tropical
Amazonas_abuna_km2888,Abuna,Amazonas,-10.2879,-67.1058,10249.18,Operational,Automatic,9066168,south_america,geoglows,Bolivia,Tropical
Amazonas_abuna_km2907,Abuna,Amazonas,-10.3478,-67.1959,7176.45,Operational,Automatic,9066549,south_america,geoglows,Bolivia,Tropical
Amazonas_abuna-Trib-04_km2608,Abuna-trib-04,Amazonas,-10.0573,-65.6513,4945.06,Operational,Automatic,9065408,south_america,geoglows,Bolivia,Tropical
Amazonas_acapu_km0808,Acapu,Amazonas,-1.2324,-56.2006,2727.32,Operational,Automatic,9027593,south_america,geoglows,Brazil,Tropical
Amazonas_acari_km1490,Acari,Amazonas,-5.0811,-59.8601,78.83,Operational,Automatic,9043038,south_america,geoglows,Brazil,Tropical
Amazonas_acari_km1514,Acari,Amazonas,-5.0909,-59.9599,13239.71,Operational,Automatic,9043490,south_america,geoglows,Brazil,Tropical
Amazonas_acari_km1574,Acari,Amazonas,-5.4546,-59.9429,11234.29,Operational,Automatic,9044885,south_america,geoglows,Brazil,Tropical
Amazonas_acari_km1656,Acari,Amazonas,-5.9007,-60.0421,9940.28,Operational,Automatic,9047016,south_america,geoglows,Brazil,Tropical
Amazonas_acari_km1782,Acari,Amazonas,-6.5804,-59.7264,6808.72,Operational,Automatic,9050456,south_america,geoglows,Brazil,Tropical
Amazonas_acre_km3738,Acre,Amazonas,-9.2368,-67.4471,31384.41,Operational,Automatic,9061816,south_america,geoglows,Brazil,Tropical
Amazonas_acre_km4054,Acre,Amazonas,-10.5039,-68.0894,14779.32,Operational,Automatic,9067133,south_america,geoglows,Brazil,Tropical
Amazonas_acre_km4159,Acre,Amazonas,-10.6859,-68.5215,8624.52,Operational,Automatic,9068140,south_america,geoglows,Brazil,Tropical
Amazonas_acre_km4223,Acre,Amazonas,-10.9284,-68.6544,7654.88,Operational,Automatic,9069081,south_america,geoglows,Brazil,Tropical
Amazonas_acre_km4402,Acre,Amazonas,-10.9299,-69.4016,4639.42,Operational,Automatic,9068806,south_america,geoglows,Brazil,Tropical
Amazonas_acuaraua_km4082,Acuaraua,Amazonas,-7.6857,-70.6014,3683.16,Operational,Automatic,9054922,south_america,geoglows,Brazil,Tropical
Amazonas_agua-Boa-Do-Univini_km1864,Agua-boa-do-univini,Amazonas,0.5429,-61.6771,8999.75,Operational,Automatic,9022028,south_america,geoglows,Brazil,Tropical
Amazonas_aguarico_km3958,Aguarico,Amazonas,-0.7789,-75.2667,12521.15,Operational,Automatic,9026165,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km3971,Aguarico,Amazonas,-0.6991,-75.2496,12521.15,Operational,Automatic,9026165,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4012,Aguarico,Amazonas,-0.5486,-75.4611,10767.77,Operational,Automatic,9025536,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4056,Aguarico,Amazonas,-0.3989,-75.6524,9457.13,Operational,Automatic,9024991,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4101,Aguarico,Amazonas,-0.2809,-75.9299,6726.63,Operational,Automatic,9024493,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4110,Aguarico,Amazonas,-0.3166,-75.9801,6726.63,Operational,Automatic,9024493,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4129,Aguarico,Amazonas,-0.3016,-76.0979,6726.63,Operational,Automatic,9024493,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4187,Aguarico,Amazonas,-0.2381,-76.4644,6296.48,Operational,Automatic,9024438,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4195,Aguarico,Amazonas,-0.2006,-76.4824,6296.48,Operational,Automatic,9024438,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4278,Aguarico,Amazonas,0.0573,-76.9529,4263.7,Operational,Automatic,9023392,south_america,geoglows,Ecuador,Tropical
Amazonas_aguarico_km4284,Aguarico,Amazonas,0.0616,-76.9986,4263.7,Operational,Automatic,9023392,south_america,geoglows,Ecuador,Tropical
Amazonas_aguaytia_km4598,Aguaytia,Amazonas,-8.3714,-75.0885,8573.46,Operational,Automatic,9058077,south_america,geoglows,Peru,Tropical
Amazonas_aguaytia_km4608,Aguaytia,Amazonas,-8.4146,-75.1126,170.17,Operational,Automatic,9058516,south_america,geoglows,Peru,Tropical
Amazonas_aiuana_km2077,Aiuana,Amazonas,-0.6801,-64.9602,4612.27,Operational,Automatic,9025751,south_america,geoglows,Brazil,Tropical
Amazonas_aiuana_km2095,Aiuana,Amazonas,-0.7829,-64.9833,4069.25,Operational,Automatic,9025998,south_america,geoglows,Brazil,Tropical
Amazonas_aiuana_km2114,Aiuana,Amazonas,-0.8119,-65.1171,3517.97,Operational,Automatic,9026145,south_america,geoglows,Brazil,Tropical
Amazonas_ajaju_km3831,Ajaju,Amazonas,1.011,-72.919,5962.78,Research,Expert,9020654,south_america,geoglows,Colombia,Tropical
Amazonas_ajaju_km3849,Ajaju,Amazonas,0.9584,-72.9891,5781.42,Operational,Automatic,9020796,south_america,geoglows,Colombia,Tropical
Amazonas_ajaju_km3866,Ajaju,Amazonas,0.9184,-73.0226,5781.42,Operational,Automatic,9020796,south_america,geoglows,Colombia,Tropical
Amazonas_ajaju_km3950,Ajaju,Amazonas,1.291,-73.444,1395.66,Research,Expert,9019704,south_america,geoglows,Colombia,Tropical
Amazonas_algodon_km3516,Algodon,Amazonas,-2.673,-72.1854,7262.05,Operational,Automatic,9032870,south_america,geoglows,Peru,Tropical
Amazonas_algodon_km3579,Algodon,Amazonas,-2.7276,-72.4284,6765.68,Operational,Automatic,9032926,south_america,geoglows,Peru,Tropical
Amazonas_algodon_km3657,Algodon,Amazonas,-2.6738,-72.6526,5033.67,Operational,Automatic,9032905,south_america,geoglows,Peru,Tropical
Amazonas_algodon_km3723,Algodon,Amazonas,-2.6084,-72.8686,137.31,Operational,Automatic,9032694,south_america,geoglows,Peru,Tropical
Amazonas_algodon_km3815,Algodon,Amazonas,-2.5909,-73.1386,3436.78,Operational,Automatic,9032462,south_america,geoglows,Peru,Tropical
Amazonas_alto-Madre-De-Dios-Trib-01_km3880,Alto-madre-de-dios-trib-01,Amazonas,-11.8209,-71.5366,8452.65,Operational,Automatic,9072383,south_america,geoglows,Peru,Tropical
Amazonas_alto-Madre-De-Dios-Trib-01_km3900,Alto-madre-de-dios-trib-01,Amazonas,-11.7619,-71.5995,213.43,Operational,Automatic,9072457,south_america,geoglows,Peru,Tropical
Amazonas_alto-Madre-De-Dios-Trib-01_km3909,Alto-madre-de-dios-trib-01,Amazonas,-11.726,-71.6409,6259.91,Operational,Automatic,9072087,south_america,geoglows,Peru,Tropical
Amazonas_alto-Madre-De-Dios-Trib-01_km3918,Alto-madre-de-dios-trib-01,Amazonas,-11.6986,-71.6349,6259.91,Operational,Automatic,9072087,south_america,geoglows,Peru,Tropical
Amazonas_alto-Madre-De-Dios-Trib-03_km3594,Alto-madre-de-dios-trib-03,Amazonas,-12.6139,-70.4401,3910.82,Operational,Automatic,9075491,south_america,geoglows,Peru,Tropical
Amazonas_amajari_km2355,Amajari,Amazonas,3.5658,-61.2151,6197.07,Operational,Automatic,9013649,south_america,geoglows,Brazil,Tropical
Amazonas_amazonas_km0211,Amazonas,Amazonas,-1.5302,-52.3464,4517768,Operational,Expert,9028629,south_america,geoglows,Brazil,Tropical
Amazonas_amazonas_km0262,Amazonas,Amazonas,-1.5784,-52.7871,4477443.74,Operational,Automatic,9028660,south_america,geoglows,Brazil,Tropical
Amazonas_amazonas_km0318,Amazonas,Amazonas,-1.7594,-53.2146,4474679.59,Operational,Automatic,9029359,south_america,geoglows,Brazil,Tropical
Amazonas_amazonas_km0343,Amazonas,Amazonas,-1.741,-53.377,4358.21,Research,Expert,9029391,south_america,geoglows,Brazil,Tropical
Amazonas_amazonas_km0344,Amazonas,Amazonas,-1.83,-53.424,4463843.44,Research,Expert,9029579,south_america,geoglows,Brazil,Tropical
Amazonas_amazonas_km0397,Amazonas,Amazonas,-1.9316,-53.8589,4441752.27,Operational,Expert,9030136,south_america,geoglows,Brazil,Tropical
Amazonas_amazonas_km0400,Amazonas,Amazonas,-1.975,-53.856,4441752.27,Research,Expert,9030136,south_america,geoglows,Brazil,Tropical
Amazonas_amazonas_km0421,Amazonas,Amazonas,-2.083,-54.02,4440335.22,Research,Expert,9031644,south_america,geoglows,Brazil,Tropical
