Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias Corrected,Corrected Variability,Corrected Correlation,Corrected KGE
North_America,USA,12121600,ISSAQUAH CREEK NEAR MOUTH NEAR ISSAQUAH - WA,47.552323,-122.047898,13041372,720171925,0.998467768,0.985355023,0.699422525,0.699062064
North_America,USA,12125200,SAMMAMISH RIVER NEAR WOODINVILLE - WA,47.703988,-122.142624,13040689,720154060,0.996687206,0.962958647,0.840298561,0.836025655
North_America,USA,12134500,SKYKOMISH RIVER NEAR GOLD BAR - WA,47.837325,-121.666781,13040110,720195707,0.997224299,0.936733981,0.75151233,0.743569862
North_America,USA,12137800,SULTAN RIVER BELOW DIVERSION DAM NEAR SULTAN - WA,47.959268,-121.797345,13039954,720144108,0.851533962,1.061016108,0.019787282,0.006731606
North_America,USA,12138160,SULTAN RIVER BELOW POWERPLANT NEAR SULTAN - WA,47.907324,-121.815399,13039954,720167922,0.995704047,0.949723755,0.711020617,0.706648266
North_America,USA,12141300,MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER - WA,47.48594,-121.647881,13041409,720223519,0.995852399,0.954180144,0.774964989,0.77031017
North_America,USA,12142000,NF SNOQUALMIE RIVER NEAR SNOQUALMIE FALLS - WA,47.614825,-121.713444,13041232,720167952,1.215066476,1.143689323,0.034058904,2.88E-05
North_America,USA,12143400,SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA - WA,47.415109,-121.587321,13041685,720148136,1.055004969,0.496934408,0.072405882,-0.056660487
North_America,USA,12143600,SF SNOQUALMIE RIVER AT EDGEWICK - WA,47.452604,-121.717885,13041685,720132261,0.997491405,0.935805939,0.729094943,0.721581752
North_America,USA,12144000,SF SNOQUALMIE RIVER AT NORTH BEND - WA,47.49288,-121.790111,13041685,720169952,0.997768087,0.962073664,0.766108467,0.763042963
North_America,USA,12144500,SNOQUALMIE RIVER NEAR SNOQUALMIE - WA,47.545102,-121.842336,13041226,720167962,0.976706542,0.943506761,0.802681322,0.793435889
North_America,USA,12145500,RAGING RIVER NEAR FALL CITY - WA,47.539824,-121.909005,13041230,720165983,0.91359591,1.030345207,0.012168726,0.007932903
North_America,USA,12147500,NORTH FORK TOLT RIVER NEAR CARNATION - WA,47.712324,-121.788727,13040517,720144135,0.999839939,0.932790755,0.735789205,0.727374887
North_America,USA,12148000,SOUTH FORK TOLT RIVER NEAR CARNATION - WA,47.689269,-121.713446,13040550,720124296,0.994123586,0.938210429,0.479699751,0.476010656
North_America,USA,12148300,SF TOLT RIVER BL REGULATING BASIN NR CARNATION - WA,47.696768,-121.787338,13040550,720104458,0.992912456,0.925814245,0.657425729,0.649413505
North_America,USA,12148500,TOLT RIVER NEAR CARNATION - WA,47.695657,-121.824006,13040792,720158025,0.998189532,0.966993102,0.803247516,0.800489917
North_America,USA,12149000,SNOQUALMIE RIVER NEAR CARNATION - WA,47.665934,-121.925397,13040768,720193743,1.000468479,0.992784951,0.732846434,0.732748613
North_America,USA,12150800,SNOHOMISH RIVER NEAR MONROE - WA,47.830932,-122.048459,13040094,720219516,0.956021137,0.970994575,0.812904602,0.805628853
North_America,USA,12155300,PILCHUCK RIVER NEAR SNOHOMISH - WA,47.93482,-122.073185,13039764,720179823,0.994638677,0.957565673,0.731122134,0.727741441
North_America,USA,12161000,SF STILLAGUAMISH RIVER NEAR GRANITE FALLS - WA,48.103157,-121.953187,13039171,720171871,0.980544352,1.077395155,0.796414107,0.781331877
North_America,USA,12167000,NF STILLAGUAMISH RIVER NEAR ARLINGTON - WA,48.261492,-122.047641,13038646,720215500,0.985619967,1.005462585,0.762378703,0.76188132
North_America,USA,12175500,THUNDER CREEK NEAR NEWHALEM - WA,48.672629,-121.072896,13037039,720179748,0.989880934,0.806546047,0.546804067,0.507137564
North_America,USA,12178100,NEWHALEM CREEK NEAR NEWHALEM - WA,48.655959,-121.238456,13036783,720124198,0.935377214,0.945103427,0.603534803,0.594568883
North_America,USA,12179900,BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT - WA,48.604566,-121.399573,13037031,720114279,0.978672738,0.879167845,0.624183199,0.604660235
North_America,USA,12186000,SAUK RIVER AB WHITECHUCK RIVER NEAR DARRINGTON - WA,48.16872,-121.470672,13039025,720165915,0.99817303,0.94939683,0.799880985,0.793574133
North_America,USA,12189500,SAUK RIVER NEAR SAUK - WA,48.424559,-121.568463,13038111,720120254,0.986544187,0.929958205,0.760094147,0.7497167
North_America,USA,12193500,BAKER RIVER AT CONCRETE - WA,48.539837,-121.743196,13037297,720163886,1.025881386,0.886079542,0.483944602,0.470886694
North_America,USA,12201500,SAMISH RIVER NEAR BURLINGTON - WA,48.545941,-122.338217,13037362,720167855,0.987094741,1.014015966,0.815815658,0.814832874
North_America,USA,12202420,MILL CREEK NEAR BELLINGHAM - WA,48.75511,-122.41656,13036484,0,0.97850013,0.956925323,0.668686665,0.665207231
North_America,USA,12205000,NF NOOKSACK RIVER BL CASCADE CREEK NR GLACIER - WA,48.905957,-121.84431,13035850,720145994,0.991434602,0.862054835,0.407320717,0.39141889
North_America,USA,12208000,MF NOOKSACK RIVER NEAR DEMING - WA,48.779283,-122.106543,13036388,720128151,1.004622485,0.888408135,0.556920272,0.543060445
North_America,USA,12209000,SF NOOKSACK RIVER NEAR WICKERSHAM - WA,48.664279,-122.133489,13036990,720146021,0.964219229,1.057428613,0.730191447,0.721836443
North_America,USA,12209490,SKOOKUM CREEK ABOVE DIVERSION NEAR WICKERSHAM - WA,48.6715,-122.1396,13036990,720120225,0.920013195,0.879236012,0.294351448,0.279637794
North_America,USA,12210000,SF NOOKSACK RIVER AT SAXON BRIDGE - WA,48.677613,-122.166545,13036990,720165859,0.958167294,1.005136731,0.738927654,0.735547488
North_America,USA,12210500,NOOKSACK RIVER AT DEMING - WA,48.810394,-122.204879,13036172,720169812,1.006675756,1.002484214,0.728046364,0.727953098
North_America,USA,12210700,NOOKSACK RIVER AT NORTH CEDARVILLE - WA,48.841782,-122.294326,13036172,720165843,0.999136665,0.89466695,0.604164913,0.590388949
North_America,USA,12213100,NOOKSACK RIVER AT FERNDALE - WA,48.844832,-122.589339,13036331,720159887,0.983661757,0.984829038,0.702904734,0.702069314
North_America,USA,12397100,OUTLET CREEK NEAR METALINE FALLS - WA,48.844922,-117.287742,13036320,720126165,0.991871711,0.98229046,0.561574068,0.561141259
North_America,USA,12398000,SULLIVAN CREEK AT METALINE FALLS - WA,48.860198,-117.364133,13036024,720140047,0.99522254,1.067476827,0.868881548,0.852460193
North_America,USA,12409000,COLVILLE RIVER AT KETTLE FALLS - WA,48.594346,-118.062489,13037106,720177770,0.962474435,1.069177261,0.602581193,0.594863764
North_America,USA,12413470,SF COEUR D ALENE RIVER NR PINEHURST ID,47.551944,-116.236389,13041104,720165977,1.035200069,1.251446555,0.778925325,0.66334227
North_America,USA,12413860,COEUR D ALENE RIVER NR HARRISON ID,47.478611,-116.733056,13041463,720197728,1.000756578,1.155613751,0.843420805,0.779243899
North_America,USA,12422500,SPOKANE RIVER AT SPOKANE - WA,47.659335,-117.449103,13040696,720213581,0.98854771,0.955661703,0.88293976,0.874301395
North_America,USA,12424000,HANGMAN CREEK AT SPOKANE - WA,47.652669,-117.449658,13040877,720237390,0.927619609,0.847522734,0.774805541,0.718573665
North_America,USA,12431000,LITTLE SPOKANE RIVER AT DARTFORD - WA,47.784614,-117.404386,13040284,720193728,0.95854845,0.886467468,0.855728827,0.811792566
North_America,USA,12431500,LITTLE SPOKANE RIVER NEAR DARTFORD - WA,47.781,-117.49633,13040284,720203648,0.974757042,0.940671112,0.87764461,0.861696112
North_America,USA,12433200,CHAMOKANE CREEK BELOW FALLS NEAR LONG LAKE - WA,47.861553,-117.85885,13039995,720183797,0.72747469,1.37904402,0.212885461,0.084853175
North_America,USA,12434590,SANPOIL RIVER ABOVE JACK CREEK AT KELLER - WA,48.084325,-118.691402,13039613,720183774,0.897443576,0.730065942,0.844045235,0.671816965
North_America,USA,12447383,METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA - WA,48.573754,-120.385094,13037113,720132141,1.506422679,0.346529257,0.211450169,-0.14249673
North_America,USA,12448000,CHEWUCH RIVER AT WINTHROP - WA,48.47709,-120.186473,13037544,720197623,0.93029617,1.078338416,0.366433329,0.357814468
North_America,USA,12448500,METHOW RIVER AT WINTHROP - WA,48.473479,-120.177306,13037983,720199607,0.991280365,0.915854714,0.900008534,0.86902384
North_America,USA,12448998,TWISP RIVER NEAR TWISP - WA,48.369867,-120.148693,13038003,720124226,0.976276244,1.32726514,0.260667785,0.191125836
North_America,USA,12449950,METHOW RIVER NEAR PATEROS - WA,48.077364,-119.985072,13039238,720187745,0.949408695,0.935341447,0.879923462,0.854540097
North_America,USA,12452800,ENTIAT RIVER NEAR ARDENVOIR - WA,47.818462,-120.423144,13040399,720213564,0.886734768,0.880461294,0.889729369,0.801812899
North_America,USA,12452890,MAD RIVER AT ARDENVOIR - WA,47.73679,-120.3687,13040398,720173892,0.839116053,1.019433974,0.357599468,0.337474705
North_America,USA,12452990,ENTIAT RIVER NEAR ENTIAT - WA,47.663185,-120.250634,13040693,720205645,0.975052348,0.824769514,0.867587796,0.778954529
North_America,USA,12456500,CHIWAWA RIVER NEAR PLAIN - WA,47.837346,-120.662316,13040219,720165946,0.978221895,0.877830076,0.867840289,0.818710272
North_America,USA,12457000,WENATCHEE RIVER AT PLAIN - WASH.,47.7629,-120.666204,13040617,720185792,0.958729413,1.020921192,0.860394332,0.852926209
North_America,USA,12458000,ICICLE CREEK ABV SNOW CR NR LEAVENWORTH - WASH.,47.540954,-120.720087,13041142,720177881,0.94557367,0.946626913,0.837158523,0.820199393
North_America,USA,12459000,WENATCHEE RIVER AT PESHASTIN - WA,47.583178,-120.619531,13041082,720221523,0.926742423,0.934862573,0.85936919,0.828574851
North_America,USA,12462500,WENATCHEE RIVER AT MONITOR - WA,47.499291,-120.424522,13041470,720203676,0.987645837,0.904639554,0.85608533,0.826917152
North_America,USA,12465000,CRAB CREEK AT IRBY - WA,47.360424,-118.850002,13041908,720156077,0.797360887,1.341560254,0.045754198,-0.033591345
North_America,USA,12467000,CRAB CREEK NEAR MOSES LAKE - WA,47.189309,-119.265855,13042748,720199743,0.950931219,1.367543892,0.703874135,0.525461502
North_America,USA,12484500,YAKIMA RIVER AT UMTANUM - WA,46.862626,-120.480067,13043767,720177948,0.994698112,0.841485602,0.77739129,0.7266695
North_America,USA,12488500,AMERICAN RIVER NEAR NILE - WA,46.977616,-121.168696,13043553,720154136,0.997978575,0.872578025,0.797369735,0.760626922
North_America,USA,12500450,YAKIMA RIVER ABOVE AHTANUM CREEK AT UNION GAP - WA,46.534294,-120.467285,13045010,720217668,0.986170254,1.590368849,0.031281026,-0.134523287
North_America,USA,12502500,AHTANUM CREEK AT UNION GAP - WA,46.53596,-120.473397,13045009,720183940,0.928551301,0.784335227,0.627883584,0.564010507
North_America,USA,12508990,YAKIMA RIVER AT MABTON - WA,46.231242,-119.999486,13046355,720225636,0.989058566,0.942971835,0.65084373,0.646047987
North_America,USA,12510500,YAKIMA RIVER AT KIONA - WA,46.253467,-119.478079,13046179,720237537,0.90859082,0.88029305,0.581101109,0.554846461
North_America,USA,12513000,ESQUATZEL COULEE AT CONNELL - WA,46.663473,-118.863334,13044515,720177971,0.938274451,1.350963271,0.652303569,0.502126452
North_America,USA,13334450,ASOTIN CREEK BELOW CONFLUENCE NEAR ASOTIN - WA,46.273611,-117.291389,13045995,720140320,0.956569726,0.84303312,0.740925002,0.693985875
North_America,USA,13335050,ASOTIN CREEK AT ASOTIN - WA,46.34072,-117.05599,13045784,720176025,0.931137482,1.004051912,0.402471259,0.398502651
North_America,USA,13344500,TUCANNON RIVER NEAR STARBUCK - WA,46.505422,-118.066339,13045129,720199815,1.030791515,0.720060593,0.041398822,0.000885188
North_America,USA,13351000,PALOUSE RIVER AT HOOPER - WA,46.758483,-118.148849,13044158,720209708,0.988715702,1.003502902,0.849889773,0.84942548
North_America,USA,14013000,MILL CREEK NEAR WALLA WALLA - WA,46.007916,-118.11856,13047097,720148286,0.992920733,1.076959543,0.426702682,0.421516896
North_America,USA,14013700,MILL CREEK AT FIVE MILE RD BR NR WALLA WALLA - WA,46.085693,-118.228291,13047097,720148278,0.959916629,0.890803679,0.439047766,0.42711439
North_America,USA,14015000,MILL CREEK AT WALLA WALLA - WA,46.076248,-118.273572,13047097,720148278,0.964787162,0.970758361,0.733153559,0.729256505
North_America,USA,14018500,WALLA WALLA RIVER NEAR TOUCHET - WA,46.027634,-118.729711,13046958,720191929,1.682951904,0.597415465,0.05503491,-0.233473401
North_America,USA,14107000,KLICKITAT RIVER ABOVE WEST FORK NEAR GLENWOOD - WA,46.264844,-121.245075,13046131,720154208,0.916132661,1.020463838,0.657008864,0.646311693
North_America,USA,14111400,KLICKITAT RIVER BL SUMMIT CREEK NEAR GLENWOOD - WA,45.962345,-121.102295,13047699,720180031,0.96789065,0.859481158,0.774255317,0.732161957
North_America,USA,14113000,KLICKITAT RIVER NEAR PITT - WA,45.756511,-121.210071,13048295,720180051,0.961068183,0.865054677,0.800558519,0.756067979
North_America,USA,14123500,WHITE SALMON RIVER NEAR UNDERWOOD - WA,45.752064,-121.527018,13048163,720144341,0.973029647,1.066573033,0.582614278,0.576478797
North_America,USA,14144800,MIDDLE FORK WILLAMETTE RIVER NR OAKRIDGE OREG,43.597066,-122.456714,13056457,720217979,0.959391743,0.924387079,0.765393742,0.750187189
North_America,USA,14144900,HILLS CR AB HILLS CR RES - NR OAKRIDGE - OREG.,43.680401,-122.3706,13055969,720168372,0.982462508,0.885284328,0.861421627,0.819248196
North_America,USA,14147500,N FK OF M FK WILLAMETTE R NR OAKRIDGE - OREG.,43.758179,-122.509496,13055551,720249705,0.916775304,1.004692647,0.875960793,0.850554037
North_America,USA,14152500,COAST FORK WILLAMETTE RIVER AT LONDON - OREG.,43.64151,-123.085909,13056145,720223926,0.959501188,1.195933216,0.857764297,0.754518892
North_America,USA,14159110,MCKENZIE RIVER ABOVE SOUTH FORK - NEAR RAINBOW - OR,44.166376,-122.256534,13054126,720241726,0.978370025,0.886026089,0.89565778,0.843970493
North_America,USA,14161100,BLUE RIVER BELOW TIDBITS CREEK - NR BLUE RIVER - OR,44.217904,-122.265068,13054114,720239737,0.905149947,1.047284233,0.864247376,0.827776
North_America,USA,14181900,LITTLE N SANTIAM RIVER ABV EVANS CR - AT ELKHORN - OR,44.835678,-122.354803,13051829,720132535,0.971663486,1.131094493,0.805638134,0.76385331
North_America,USA,14211000,CLACKAMAS RIVER NEAR CLACKAMAS - OREG.,45.393177,-122.532868,13049586,720176124,1.018140918,1.012206385,0.848620926,0.847049966
North_America,USA,14216500,MUDDY CREEK BELOW CLEAR CREEK NEAR COUGAR - WA,46.075669,-121.998698,13046737,720185969,0.988774457,0.984371658,0.816299184,0.815294159
North_America,USA,14220500,LEWIS RIVER AT ARIEL - WA,45.951779,-122.56399,13047286,720172095,0.946235131,1.0500539,0.833027249,0.817583022
North_America,USA,14222500,EAST FORK LEWIS RIVER NEAR HEISSON - WA,45.836781,-122.466208,13047856,720116558,0.991888374,1.016237309,0.902497217,0.900822173
North_America,USA,14226500,COWLITZ RIVER AT PACKWOOD - WA,46.61289,-121.679255,13044836,720181947,0.988947088,0.980648045,0.690291055,0.689490265
North_America,USA,14231000,COWLITZ RIVER AT RANDLE - WA,46.532333,-121.956761,13045240,720191877,1.001816194,1.044466174,0.782420819,0.777916143
North_America,USA,14236200,TILTON RIVER AB BEAR CANYON CREEK NEAR CINEBAR - WA,46.595384,-122.459556,13044972,720191872,0.990042634,1.017322208,0.825309727,0.824170822
North_America,USA,14238000,COWLITZ RIVER BELOW MAYFIELD DAM - WA,46.510385,-122.616224,13045384,720207751,1.000385514,0.976317399,0.726208414,0.725185796
North_America,USA,14241500,SOUTH FORK TOUTLE RIVER AT TOUTLE - WA,46.322055,-122.697055,13046216,720195867,0.995606745,0.85438915,0.579732064,0.555200092
North_America,USA,14242580,TOUTLE RIVER AT TOWER ROAD NEAR SILVER LAKE - WA,46.333722,-122.840114,13045842,720185944,0.765961793,1.136916374,-0.025471859,-0.060713207
North_America,USA,14243000,COWLITZ RIVER AT CASTLE ROCK - WA,46.274833,-122.914559,13046027,720219676,1.036352966,0.686951117,0.006865951,-0.041938761
North_America,USA,14307620,SIUSLAW RIVER NEAR MAPLETON - OR,44.062343,-123.883166,13054801,720245704,0.982075863,1.21446422,0.826256776,0.723408452
North_America,USA,15101490,GREENS C AT GREENS CREEK MINE NR JUNEAU AK,58.082998,-134.633445,13001908,720077568,1.014794348,0.966462234,0.826063448,0.822242923
North_America,USA,50014800,RIO CAMUY NR BAYANEY - PR,18.39467,-66.81462,946606,780095130,0.855627359,1.303621472,0.302424607,0.225635173
North_America,USA,50021700,RIO GRANDE DE ARECIBO ABV UTUADO - PR,18.242177,-66.721841,947041,780087454,0.761723404,1.39158002,0.242875741,0.114930629
North_America,USA,50024950,RIO GRANDE DE ARECIBO BLW UTUADO - PR,18.299952,-66.703785,947041,780100124,0.747982735,1.578252141,0.195085314,-0.022631846
North_America,USA,50026025,RIO CAONILLAS AT PASO PALMA - PR,18.2294,-66.63684,946990,780050591,0.864605107,1.282459314,0.401234732,0.324252349
North_America,USA,50027000,RIO LIMON ABV LAGO DOS BOCAS - PR,18.323562,-66.622951,946678,780105500,0.912117267,1.19504763,0.169275623,0.142171379
North_America,USA,50028400,RIO TANAMA AT CHARCO HONDO - PR,18.412447,-66.714064,946694,780110105,0.879641708,1.232647218,0.390575934,0.336668606
North_America,USA,50035000,RIO GRANDE DE MANATI AT CIALES - PR,18.321896,-66.459615,946709,780106652,0.555596909,1.977139795,0.382000546,-0.238636191
North_America,USA,50038100,RIO GRANDE DE MANATI AT HWY 2 NR MANATI - PR,18.429114,-66.526561,946553,780107032,0.845328296,1.354790534,0.416479578,0.299788788
North_America,USA,50039500,RIO CIBUCO AT VEGA BAJA - PR,18.446058,-66.374336,946364,780096280,0.82859905,1.240110982,0.359624377,0.294937941
North_America,USA,50043000,RIO DE LA PLATA AT PROYECTO LA PLATA - PR,18.158292,-66.228501,947186,780062881,0.719405948,1.534271997,0.27252931,0.054805209
North_America,USA,50043800,RIO DE LA PLATA AT COMERIO - PR,18.221067,-66.224612,947050,780067103,0.73219116,1.573158025,0.393362361,0.123506462
North_America,USA,50045010,RIO DE LA PLATA BLW LA PLATA DAMSITE - PR,18.34384,-66.236279,947050,780108571,0.908260757,1.089767821,0.405347494,0.391653098
North_America,USA,50046000,RIO DE LA PLATA AT HWY 2 NR TOA ALTA - PR,18.409392,-66.260446,947050,780119321,0.755356018,1.430236292,0.445456498,0.256715101
North_America,USA,50047850,RIO DE BAYAMON NR BAYAMON - PR,18.333562,-66.136556,946879,780105115,0.710037543,1.544795764,0.274404038,0.047440211
North_America,USA,50055000,RIO GRANDE DE LOIZA AT CAGUAS - PR,18.24051,-66.009054,946922,780061727,0.959141218,1.160753582,0.520760975,0.492869645
North_America,USA,50055750,RIO GURABO BLW EL MANGO - PR,18.2319,-65.884886,946917,780092830,0.969875152,1.038909632,0.258254188,0.256623706
North_America,USA,50057000,RIO GURABO AT GURABO - PR,18.256343,-65.967664,946892,780093982,0.896074809,1.294518272,0.215676724,0.155781747
North_America,USA,50059050,RIO GRANDE DE LOIZA BLW DAMSITE LOIZA - PR,18.340506,-66.005165,946809,780093981,0.87420638,1.24810273,0.393259113,0.332532021
